lat,long,time,rawpm,calibpm
22.5,88.35,4/7/2023 4:00,100.33,49.38828449
22.51,88.36,4/7/2023 4:00,76.54,43.01196416
22.51,88.37,4/7/2023 4:00,69.35,41.43451172
22.52,88.34,4/7/2023 4:00,85.83,45.50191859
22.54,88.34,4/7/2023 4:00,79.7,44.43373656
22.54,88.35,4/7/2023 4:00,82.76,45.25389378
22.56,88.35,4/7/2023 4:00,73.22,42.94846144
22.56,88.36,4/7/2023 4:00,76,43.6935716
22.56,88.39,4/7/2023 4:00,95.21,48.67973861
22.57,88.36,4/7/2023 4:00,75.74,43.62388503
22.57,88.37,4/7/2023 4:00,81.97,45.29368225
22.57,88.42,4/7/2023 4:00,153.6,64.32973206
22.58,88.43,4/7/2023 4:00,109.01,52.37848685
22.59,88.36,4/7/2023 4:00,75.91,43.21136527
22.6,88.41,4/7/2023 4:00,113.15,53.48811132
22.46,88.37,4/7/2023 5:00,99.99,49.51333477
22.49,88.39,4/7/2023 5:00,92.06,47.38789466
22.5,88.35,4/7/2023 5:00,100.43,49.31761094
22.51,88.36,4/7/2023 5:00,75.62,42.66790487
22.51,88.37,4/7/2023 5:00,65.21,40.19141711
22.52,88.34,4/7/2023 5:00,92.47,47.18413007
22.54,88.34,4/7/2023 5:00,92.63,47.62054553
22.54,88.35,4/7/2023 5:00,92.75,47.65270856
22.56,88.35,4/7/2023 5:00,79.64,44.25902137
22.56,88.36,4/7/2023 5:00,85.11,45.7251194
22.56,88.39,4/7/2023 5:00,84.25,45.35599076
22.57,88.36,4/7/2023 5:00,85.06,45.71171814
22.57,88.37,4/7/2023 5:00,90.57,47.18853718
22.57,88.42,4/7/2023 5:00,99.95,49.56398694
22.58,88.43,4/7/2023 5:00,130.05,57.6315465
22.59,88.36,4/7/2023 5:00,82.54,44.59948815
22.6,88.41,4/7/2023 5:00,83.56,45.17105335
22.46,88.37,4/7/2023 6:00,102.63,50.57388187
22.49,88.39,4/7/2023 6:00,95.77,48.73522876
22.5,88.35,4/7/2023 6:00,99.81,49.30772595
22.51,88.36,4/7/2023 6:00,76.24,42.99037117
22.51,88.37,4/7/2023 6:00,64.47,40.34603892
22.52,88.34,4/7/2023 6:00,89.25,46.47737947
22.54,88.34,4/7/2023 6:00,86.96,46.28784315
22.54,88.35,4/7/2023 6:00,89.1,46.86141715
22.56,88.35,4/7/2023 6:00,72.77,42.85848039
22.56,88.36,4/7/2023 6:00,78.62,44.42642801
22.56,88.39,4/7/2023 6:00,81.42,44.67020213
22.57,88.36,4/7/2023 6:00,85.73,46.33208743
22.57,88.37,4/7/2023 6:00,89.16,47.25141398
22.57,88.42,4/7/2023 6:00,77.97,43.74551507
22.58,88.43,4/7/2023 6:00,80.64,44.46114244
22.59,88.36,4/7/2023 6:00,83.03,44.76243864
22.6,88.41,4/7/2023 6:00,82.43,44.94090761
22.46,88.37,4/7/2023 7:00,95.72,49.75793406
22.49,88.39,4/7/2023 7:00,89.09,47.98092675
22.5,88.35,4/7/2023 7:00,81.4,45.90110739
22.51,88.36,4/7/2023 7:00,65.36,41.60198263
22.51,88.37,4/7/2023 7:00,52.59,38.19800569
22.52,88.34,4/7/2023 7:00,72.37,43.48083953
22.54,88.34,4/7/2023 7:00,74.13,44.68748477
22.54,88.35,4/7/2023 7:00,76.76,45.39239114
22.56,88.35,4/7/2023 7:00,63.63,43.10679729
22.56,88.36,4/7/2023 7:00,70.25,44.88112434
22.56,88.39,4/7/2023 7:00,64.61,41.74117894
22.57,88.36,4/7/2023 7:00,75.76,46.35794338
22.57,88.37,4/7/2023 7:00,74.64,46.05775512
22.57,88.42,4/7/2023 7:00,69.79,43.12954965
22.58,88.43,4/7/2023 7:00,73.7,44.17752832
22.59,88.36,4/7/2023 7:00,74.73,43.98196503
22.6,88.41,4/7/2023 7:00,64.77,41.78406297
22.46,88.37,4/7/2023 8:00,84.95,48.40668843
22.49,88.39,4/7/2023 8:00,82.58,47.77146863
22.5,88.35,4/7/2023 8:00,76,47.12175417
22.51,88.36,4/7/2023 8:00,61.44,43.21930676
22.51,88.37,4/7/2023 8:00,47.28,38.31017785
22.52,88.34,4/7/2023 8:00,72.13,46.08449652
22.54,88.34,4/7/2023 8:00,77.8,48.2840804
22.54,88.35,4/7/2023 8:00,81.98,49.40442588
22.56,88.35,4/7/2023 8:00,64.97,46.08450969
22.56,88.36,4/7/2023 8:00,73.99,48.50209731
22.56,88.39,4/7/2023 8:00,62.55,43.88412404
22.57,88.36,4/7/2023 8:00,76.79,49.25256797
22.57,88.37,4/7/2023 8:00,75.07,48.79156456
22.57,88.42,4/7/2023 8:00,60.94,43.45260342
22.58,88.43,4/7/2023 8:00,63.12,44.03689843
22.59,88.36,4/7/2023 8:00,76.08,46.56719125
22.6,88.41,4/7/2023 8:00,67.55,45.22425022
22.46,88.37,4/7/2023 9:00,80.93,50.53217591
22.49,88.39,4/7/2023 9:00,79.36,50.11137629
22.5,88.35,4/7/2023 9:00,77.5,51.07873797
22.51,88.36,4/7/2023 9:00,55.65,45.22238659
22.51,88.37,4/7/2023 9:00,45.95,41.1566532
22.52,88.34,4/7/2023 9:00,71.09,49.36069622
22.54,88.34,4/7/2023 9:00,69.53,48.97416741
22.54,88.35,4/7/2023 9:00,78.35,51.33814998
22.56,88.35,4/7/2023 9:00,61.67,47.87806103
22.56,88.36,4/7/2023 9:00,71.73,50.57439489
22.56,88.39,4/7/2023 9:00,62.39,46.6896667
22.57,88.36,4/7/2023 9:00,74.54,51.3275458
22.57,88.37,4/7/2023 9:00,72.18,50.69500625
22.57,88.42,4/7/2023 9:00,59.14,45.81858468
22.58,88.43,4/7/2023 9:00,62.25,46.65214316
22.59,88.36,4/7/2023 9:00,76.7,49.46959755
22.6,88.41,4/7/2023 9:00,73.39,49.63794428
22.46,88.37,4/7/2023 10:00,75.74,51.45811636
22.49,88.39,4/7/2023 10:00,78.02,52.06921389
22.5,88.35,4/7/2023 10:00,64.98,49.72479331
22.51,88.36,4/7/2023 10:00,51.09,46.0019228
22.51,88.37,4/7/2023 10:00,44.16,42.99387945
22.52,88.34,4/7/2023 10:00,65.71,49.92045173
22.54,88.34,4/7/2023 10:00,64.76,49.40469374
22.54,88.35,4/7/2023 10:00,74,51.88124691
22.56,88.35,4/7/2023 10:00,78.21,53.85815925
22.56,88.36,4/7/2023 10:00,67.97,51.11358085
22.56,88.39,4/7/2023 10:00,58.72,47.2917634
22.57,88.36,4/7/2023 10:00,72.29,52.27144986
22.57,88.37,4/7/2023 10:00,69.2,51.44325189
22.57,88.42,4/7/2023 10:00,58.03,47.10682599
22.58,88.43,4/7/2023 10:00,59.99,47.63215545
22.59,88.36,4/7/2023 10:00,70.39,49.70897551
22.6,88.41,4/7/2023 10:00,73.33,51.20761208
22.46,88.37,4/7/2023 11:00,68.11,51.09587769
22.49,88.39,4/7/2023 11:00,61.19,49.24114307
22.5,88.35,4/7/2023 11:00,70.35,52.17711577
22.51,88.36,4/7/2023 11:00,52.46,47.38214433
22.51,88.37,4/7/2023 11:00,41.67,44.00929049
22.52,88.34,4/7/2023 11:00,76.14,53.72898188
22.54,88.34,4/7/2023 11:00,67.18,50.94548651
22.54,88.35,4/7/2023 11:00,79.34,54.20467336
22.56,88.35,4/7/2023 11:00,60.52,50.23024153
22.56,88.36,4/7/2023 11:00,72.01,53.30985147
22.56,88.39,4/7/2023 11:00,76.64,53.27344171
22.57,88.36,4/7/2023 11:00,74.91,54.08712465
22.57,88.37,4/7/2023 11:00,71.16,53.08203002
22.57,88.42,4/7/2023 11:00,67.14,50.72720199
22.58,88.43,4/7/2023 11:00,70.06,51.50983567
22.59,88.36,4/7/2023 11:00,62.58,48.95394556
22.6,88.41,4/7/2023 11:00,68.03,50.96574444
22.46,88.37,4/7/2023 12:00,89.47,56.81085173
22.49,88.39,4/7/2023 12:00,63.02,49.72158427
22.5,88.35,4/7/2023 12:00,69.18,51.37261972
22.51,88.36,4/7/2023 12:00,48.76,45.89954443
22.51,88.37,4/7/2023 12:00,44.83,44.84620526
22.52,88.34,4/7/2023 12:00,72.97,53.11830897
22.54,88.34,4/7/2023 12:00,71.51,52.72699213
22.54,88.35,4/7/2023 12:00,77.94,54.45039439
22.56,88.35,4/7/2023 12:00,60.36,50.41495213
22.56,88.36,4/7/2023 12:00,68.64,52.63420108
22.56,88.39,4/7/2023 12:00,88.62,57.26483188
22.57,88.36,4/7/2023 12:00,73.01,53.80547135
22.57,88.37,4/7/2023 12:00,74.79,54.28255627
22.57,88.42,4/7/2023 12:00,83.04,55.76925107
22.58,88.43,4/7/2023 12:00,74.16,53.38918699
22.59,88.36,4/7/2023 12:00,63.23,49.47267553
22.6,88.41,4/7/2023 12:00,70.2,52.32780706
22.46,88.37,4/7/2023 13:00,64.42,50.6198214
22.49,88.39,4/7/2023 13:00,64.47,50.63322267
22.5,88.35,4/7/2023 13:00,71.87,54.11997301
22.51,88.36,4/7/2023 13:00,50.78,48.46732081
22.51,88.37,4/7/2023 13:00,44.33,45.23519444
22.52,88.34,4/7/2023 13:00,63.17,51.78815347
22.54,88.34,4/7/2023 13:00,60.59,50.94495452
22.54,88.35,4/7/2023 13:00,63.66,51.76779199
22.56,88.35,4/7/2023 13:00,57.82,50.04698643
22.56,88.36,4/7/2023 13:00,62.08,51.18877393
22.56,88.39,4/7/2023 13:00,73.65,53.75397621
22.57,88.36,4/7/2023 13:00,66.74,52.43777153
22.57,88.37,4/7/2023 13:00,70.35,53.40534262
22.57,88.42,4/7/2023 13:00,62.76,50.8351814
22.58,88.43,4/7/2023 13:00,68.9,52.48085634
22.59,88.36,4/7/2023 13:00,69.64,52.05089754
22.6,88.41,4/7/2023 13:00,69.44,52.62558997
22.46,88.37,4/7/2023 14:00,56.47,48.30701877
22.49,88.39,4/7/2023 14:00,56.74,48.37938558
22.5,88.35,4/7/2023 14:00,67.43,52.47620636
22.51,88.36,4/7/2023 14:00,52.44,48.4585081
22.51,88.37,4/7/2023 14:00,41.68,44.34292555
22.52,88.34,4/7/2023 14:00,60.09,50.50890114
22.54,88.34,4/7/2023 14:00,54.13,49.46501257
22.54,88.35,4/7/2023 14:00,59.12,50.80245849
22.56,88.35,4/7/2023 14:00,56.95,50.0355474
22.56,88.36,4/7/2023 14:00,54.54,49.38960659
22.56,88.39,4/7/2023 14:00,62.56,50.75181427
22.57,88.36,4/7/2023 14:00,58.57,50.46974828
22.57,88.37,4/7/2023 14:00,63.01,51.65978033
22.57,88.42,4/7/2023 14:00,54.14,48.49504179
22.58,88.43,4/7/2023 14:00,61.81,50.55079534
22.59,88.36,4/7/2023 14:00,55.77,48.5569316
22.6,88.41,4/7/2023 14:00,61.51,50.47038777
22.46,88.37,4/7/2023 15:00,41.67,44.02511189
22.49,88.39,4/7/2023 15:00,39.74,43.50782319
22.5,88.35,4/7/2023 15:00,53.07,47.70912834
22.51,88.36,4/7/2023 15:00,38.28,43.74503513
22.51,88.37,4/7/2023 15:00,33.94,41.95327683
22.52,88.34,4/7/2023 15:00,47.99,46.34756015
22.54,88.34,4/7/2023 15:00,43.88,46.90122685
22.54,88.35,4/7/2023 15:00,46.32,47.55520843
22.56,88.35,4/7/2023 15:00,45.83,46.98974685
22.56,88.36,4/7/2023 15:00,41.26,45.76487153
22.56,88.39,4/7/2023 15:00,48.17,46.51537083
22.57,88.36,4/7/2023 15:00,43.34,46.32236402
22.57,88.37,4/7/2023 15:00,50.27,48.1797789
22.57,88.42,4/7/2023 15:00,41.67,44.7732068
22.58,88.43,4/7/2023 15:00,43.39,45.23421021
22.59,88.36,4/7/2023 15:00,42.56,45.19090203
22.6,88.41,4/7/2023 15:00,42.08,44.88309715
22.46,88.37,4/7/2023 16:00,33.61,41.55118871
22.49,88.39,4/7/2023 16:00,32.36,41.21615716
22.5,88.35,4/7/2023 16:00,51.44,46.69459972
22.51,88.36,4/7/2023 16:00,34.02,42.02560013
22.51,88.37,4/7/2023 16:00,31.32,40.93741092
22.52,88.34,4/7/2023 16:00,41.45,44.01702763
22.54,88.34,4/7/2023 16:00,39.46,45.10032665
22.54,88.35,4/7/2023 16:00,40.89,45.48360274
22.56,88.35,4/7/2023 16:00,39.86,44.19118003
22.56,88.36,4/7/2023 16:00,35.62,43.05475303
22.56,88.39,4/7/2023 16:00,44.56,44.64340355
22.57,88.36,4/7/2023 16:00,35.91,43.13248035
22.57,88.37,4/7/2023 16:00,40.71,44.41900148
22.57,88.42,4/7/2023 16:00,36.88,42.58496975
22.58,88.43,4/7/2023 16:00,37.86,42.84763448
22.59,88.36,4/7/2023 16:00,40.89,44.24162959
22.6,88.41,4/7/2023 16:00,38.07,42.90391978
22.46,88.37,4/7/2023 17:00,33.83,40.93737179
22.49,88.39,4/7/2023 17:00,33.66,40.8918075
22.5,88.35,4/7/2023 17:00,49.66,45.18021126
22.51,88.36,4/7/2023 17:00,33.06,40.73099236
22.51,88.37,4/7/2023 17:00,30.45,40.0314465
22.52,88.34,4/7/2023 17:00,37.2,41.51238233
22.54,88.34,4/7/2023 17:00,37.63,41.62763318
22.54,88.35,4/7/2023 17:00,36.77,41.39713148
22.56,88.35,4/7/2023 17:00,36.2,41.37996844
22.56,88.36,4/7/2023 17:00,37.52,41.73376175
22.56,88.39,4/7/2023 17:00,41.44,42.71371032
22.57,88.36,4/7/2023 17:00,33.28,40.59733475
22.57,88.37,4/7/2023 17:00,36.45,41.44697474
22.57,88.42,4/7/2023 17:00,34.2,40.77320763
22.58,88.43,4/7/2023 17:00,35.2,41.04123286
22.59,88.36,4/7/2023 17:00,36.09,42.01710091
22.6,88.41,4/7/2023 17:00,34.78,40.92866226
22.46,88.37,4/7/2023 18:00,35.68,39.71955225
22.49,88.39,4/7/2023 18:00,34.14,39.30679339
22.5,88.35,4/7/2023 18:00,49.54,42.31561405
22.51,88.36,4/7/2023 18:00,34.46,38.27379351
22.51,88.37,4/7/2023 18:00,32.45,38.85383074
22.52,88.34,4/7/2023 18:00,41.97,40.28666302
22.54,88.34,4/7/2023 18:00,42.32,39.96576732
22.54,88.35,4/7/2023 18:00,44.53,40.55810309
22.56,88.35,4/7/2023 18:00,42.15,40.00633367
22.56,88.36,4/7/2023 18:00,36.84,38.58311968
22.56,88.39,4/7/2023 18:00,44.72,41.6632661
22.57,88.36,4/7/2023 18:00,35.91,38.33385621
22.57,88.37,4/7/2023 18:00,38.54,39.03876257
22.57,88.42,4/7/2023 18:00,39.3,40.21056933
22.58,88.43,4/7/2023 18:00,38.98,40.12480126
22.59,88.36,4/7/2023 18:00,36.11,40.48687463
22.6,88.41,4/7/2023 18:00,35.7,39.24567849
22.46,88.37,4/7/2023 19:00,35.19,37.99464706
22.49,88.39,4/7/2023 19:00,36.07,38.23050926
22.5,88.35,4/7/2023 19:00,50.14,40.37918865
22.51,88.36,4/7/2023 19:00,35.2,36.37489165
22.51,88.37,4/7/2023 19:00,33.83,37.63013274
22.52,88.34,4/7/2023 19:00,41.61,38.0929334
22.54,88.34,4/7/2023 19:00,41.71,38.4837805
22.54,88.35,4/7/2023 19:00,40.15,38.06566113
22.56,88.35,4/7/2023 19:00,37.64,37.2795518
22.56,88.36,4/7/2023 19:00,32.87,36.00107143
22.56,88.39,4/7/2023 19:00,39.27,38.84065443
22.57,88.36,4/7/2023 19:00,33.91,36.27981768
22.57,88.37,4/7/2023 19:00,35.87,36.80514714
22.57,88.42,4/7/2023 19:00,35.07,37.71494844
22.58,88.43,4/7/2023 19:00,36.05,37.97761317
22.59,88.36,4/7/2023 19:00,33.09,38.33305228
22.6,88.41,4/7/2023 19:00,31.18,36.67233028
22.46,88.37,4/7/2023 20:00,36.75,37.87996248
22.49,88.39,4/7/2023 20:00,38.22,38.27395957
22.5,88.35,4/7/2023 20:00,50.74,40.05346816
22.51,88.36,4/7/2023 20:00,39.44,37.02478301
22.51,88.37,4/7/2023 20:00,34.61,37.30638847
22.52,88.34,4/7/2023 20:00,42.62,37.87710326
22.54,88.34,4/7/2023 20:00,38.78,38.78757921
22.54,88.35,4/7/2023 20:00,37.59,38.46862918
22.56,88.35,4/7/2023 20:00,36.23,37.50437014
22.56,88.36,4/7/2023 20:00,33.34,36.72977722
22.56,88.39,4/7/2023 20:00,39.55,37.78306981
22.57,88.36,4/7/2023 20:00,34.39,37.01120371
22.57,88.37,4/7/2023 20:00,37.63,37.87960547
22.57,88.42,4/7/2023 20:00,35.21,36.6198403
22.58,88.43,4/7/2023 20:00,32.07,35.77824106
22.59,88.36,4/7/2023 20:00,32.08,37.6352072
22.6,88.41,4/7/2023 20:00,28.06,34.70345987
22.46,88.37,4/7/2023 21:00,38.3,36.89203533
22.49,88.39,4/7/2023 21:00,38.41,36.9215181
22.5,88.35,4/7/2023 21:00,52.66,40.08227789
22.51,88.36,4/7/2023 21:00,38.42,36.26559855
22.51,88.37,4/7/2023 21:00,33.19,35.52242638
22.52,88.34,4/7/2023 21:00,43.16,37.53603816
22.54,88.34,4/7/2023 21:00,39.58,38.0898259
22.54,88.35,4/7/2023 21:00,40.23,38.26404231
22.56,88.35,4/7/2023 21:00,36.14,36.88538269
22.56,88.36,4/7/2023 21:00,32.41,35.88564856
22.56,88.39,4/7/2023 21:00,37.57,36.69694246
22.57,88.36,4/7/2023 21:00,32.04,35.78647923
22.57,88.37,4/7/2023 21:00,33.72,36.23676162
22.57,88.42,4/7/2023 21:00,33.05,35.4854684
22.58,88.43,4/7/2023 21:00,29.78,34.60902589
22.59,88.36,4/7/2023 21:00,29.79,35.79980532
22.6,88.41,4/7/2023 21:00,26.45,33.71650186
22.46,88.37,4/7/2023 22:00,40.18,37.01203625
22.49,88.39,4/7/2023 22:00,33.41,35.19750541
22.5,88.35,4/7/2023 22:00,55.23,40.84823259
22.51,88.36,4/7/2023 22:00,33.26,34.95971819
22.51,88.37,4/7/2023 22:00,29.39,34.12004397
22.52,88.34,4/7/2023 22:00,39.55,36.64559691
22.54,88.34,4/7/2023 22:00,33.28,36.30192679
22.54,88.35,4/7/2023 22:00,32.56,36.10894862
22.56,88.35,4/7/2023 22:00,31.34,35.29630834
22.56,88.36,4/7/2023 22:00,29.31,34.75221711
22.56,88.39,4/7/2023 22:00,35.52,36.72853168
22.57,88.36,4/7/2023 22:00,30.43,35.05240538
22.57,88.37,4/7/2023 22:00,30.29,35.01488184
22.57,88.42,4/7/2023 22:00,29.92,35.22759036
22.58,88.43,4/7/2023 22:00,27.73,34.6406151
22.59,88.36,4/7/2023 22:00,29.01,34.7540308
22.6,88.41,4/7/2023 22:00,24.55,33.78829485
22.46,88.37,4/7/2023 23:00,35.17,35.21214632
22.49,88.39,4/7/2023 23:00,30.95,34.08107983
22.5,88.35,4/7/2023 23:00,48.8,38.94676201
22.51,88.36,4/7/2023 23:00,33.97,34.97194778
22.51,88.37,4/7/2023 23:00,31.56,34.24457523
22.52,88.34,4/7/2023 23:00,38.63,36.22094537
22.54,88.34,4/7/2023 23:00,36.82,36.64213902
22.54,88.35,4/7/2023 23:00,36.51,36.5590512
22.56,88.35,4/7/2023 23:00,29.88,34.13207135
22.56,88.36,4/7/2023 23:00,29.08,33.91765117
22.56,88.39,4/7/2023 23:00,39.09,37.86225538
22.57,88.36,4/7/2023 23:00,29.92,34.14279236
22.57,88.37,4/7/2023 23:00,37.55,36.1878249
22.57,88.42,4/7/2023 23:00,30.3,35.50631357
22.58,88.43,4/7/2023 23:00,29.18,35.20612531
22.59,88.36,4/7/2023 23:00,31.85,35.22883192
22.6,88.41,4/7/2023 23:00,29.89,35.39642323
22.46,88.37,4/8/2023 0:00,48.06,38.15749965
22.49,88.39,4/8/2023 0:00,39.58,35.88464566
22.5,88.35,4/8/2023 0:00,64.66,42.4272167
22.51,88.36,4/8/2023 0:00,41.08,36.10718167
22.51,88.37,4/8/2023 0:00,48.56,38.29151227
22.52,88.34,4/8/2023 0:00,42.53,36.49581826
22.54,88.34,4/8/2023 0:00,45.31,37.94605843
22.54,88.35,4/8/2023 0:00,44.27,37.66731219
22.56,88.35,4/8/2023 0:00,53.77,39.3954202
22.56,88.36,4/8/2023 0:00,45.99,37.31018387
22.56,88.39,4/8/2023 0:00,88.74,50.20339487
22.57,88.36,4/8/2023 0:00,54.49,39.58839837
22.57,88.37,4/8/2023 0:00,104.62,53.02450337
22.57,88.42,4/8/2023 0:00,40.71,37.33014285
22.58,88.43,4/8/2023 0:00,51.43,40.20337336
22.59,88.36,4/8/2023 0:00,64.81,43.31736412
22.6,88.41,4/8/2023 0:00,47.26,39.08570814
22.46,88.37,4/8/2023 1:00,89.92,48.9658124
22.49,88.39,4/8/2023 1:00,85.02,47.65248875
22.5,88.35,4/8/2023 1:00,82.91,46.43824981
22.51,88.36,4/8/2023 1:00,61.8,40.78023711
22.51,88.37,4/8/2023 1:00,57.87,40.37560364
22.52,88.34,4/8/2023 1:00,61.43,40.68106777
22.54,88.34,4/8/2023 1:00,61.73,41.26478479
22.54,88.35,4/8/2023 1:00,62.23,41.39879741
22.56,88.35,4/8/2023 1:00,84.77,46.59436889
22.56,88.36,4/8/2023 1:00,88.46,47.58338201
22.56,88.39,4/8/2023 1:00,141.6,63.10661559
22.57,88.36,4/8/2023 1:00,86.24,46.98836599
22.57,88.37,4/8/2023 1:00,117.5,55.36683482
22.57,88.42,4/8/2023 1:00,54.71,39.81790296
22.58,88.43,4/8/2023 1:00,64.55,42.45527127
22.59,88.36,4/8/2023 1:00,81.99,47.26849016
22.6,88.41,4/8/2023 1:00,63.67,42.35826787
22.46,88.37,4/8/2023 2:00,78.48,45.1508971
22.49,88.39,4/8/2023 2:00,81.53,45.96837406
22.5,88.35,4/8/2023 2:00,100.93,50.6986726
22.51,88.36,4/8/2023 2:00,74.21,43.53703833
22.51,88.37,4/8/2023 2:00,66.2,41.85954722
22.52,88.34,4/8/2023 2:00,89.82,47.72091225
22.54,88.34,4/8/2023 2:00,90.17,48.10357193
22.54,88.35,4/8/2023 2:00,86.78,47.19496639
22.56,88.35,4/8/2023 2:00,95.54,49.60798982
22.56,88.36,4/8/2023 2:00,103.53,51.74951145
22.56,88.39,4/8/2023 2:00,142.18,62.39062633
22.57,88.36,4/8/2023 2:00,100.07,50.82214414
22.57,88.37,4/8/2023 2:00,121.62,56.59808794
22.57,88.42,4/8/2023 2:00,89.37,48.23621369
22.58,88.43,4/8/2023 2:00,77.56,45.07083567
22.59,88.36,4/8/2023 2:00,90.87,49.11779422
22.6,88.41,4/8/2023 2:00,73.62,44.49435893
22.46,88.37,4/8/2023 3:00,70.85,42.34592716
22.49,88.39,4/8/2023 3:00,68.26,41.6517418
22.5,88.35,4/8/2023 3:00,79.05,44.35297902
22.51,88.36,4/8/2023 3:00,66.49,40.98658208
22.51,88.37,4/8/2023 3:00,53.64,37.73321288
22.52,88.34,4/8/2023 3:00,78.59,44.22968741
22.54,88.34,4/8/2023 3:00,75.6,44.12690872
22.54,88.35,4/8/2023 3:00,77.65,44.67636045
22.56,88.35,4/8/2023 3:00,82.73,46.09582208
22.56,88.36,4/8/2023 3:00,70.22,42.74282639
22.56,88.39,4/8/2023 3:00,80.49,45.26727765
22.57,88.36,4/8/2023 3:00,75.96,44.28129124
22.57,88.37,4/8/2023 3:00,85.54,46.84897298
22.57,88.42,4/8/2023 3:00,111.5,53.57874017
22.58,88.43,4/8/2023 3:00,98.93,50.20966298
22.59,88.36,4/8/2023 3:00,79.21,45.30481651
22.6,88.41,4/8/2023 3:00,84.25,46.6556637
22.46,88.37,4/8/2023 4:00,72.87,42.41395142
22.49,88.39,4/8/2023 4:00,51.84,36.77738074
22.5,88.35,4/8/2023 4:00,68.99,41.02002502
22.51,88.36,4/8/2023 4:00,47.98,35.38881485
22.51,88.37,4/8/2023 4:00,41.26,33.94167375
22.52,88.34,4/8/2023 4:00,50.29,36.00795314
22.54,88.34,4/8/2023 4:00,48.68,36.1606815
22.54,88.35,4/8/2023 4:00,62.26,39.80046418
22.56,88.35,4/8/2023 4:00,67.35,41.66835841
22.56,88.36,4/8/2023 4:00,48.46,36.60536173
22.56,88.39,4/8/2023 4:00,54.97,37.52877707
22.57,88.36,4/8/2023 4:00,50.33,37.10656892
22.57,88.37,4/8/2023 4:00,52.98,37.81683579
22.57,88.42,4/8/2023 4:00,56.33,37.89329139
22.58,88.43,4/8/2023 4:00,58.11,38.37037631
22.59,88.36,4/8/2023 4:00,54.08,37.88718748
22.6,88.41,4/8/2023 4:00,56.98,38.66446066
22.46,88.37,4/8/2023 5:00,68.88,40.98455875
22.49,88.39,4/8/2023 5:00,48.24,35.4525179
22.5,88.35,4/8/2023 5:00,59.63,38.04029739
22.51,88.36,4/8/2023 5:00,40.6,32.93977718
22.51,88.37,4/8/2023 5:00,36.4,32.27909913
22.52,88.34,4/8/2023 5:00,47.2,34.70874373
22.54,88.34,4/8/2023 5:00,44.11,34.43836155
22.54,88.35,4/8/2023 5:00,49.61,35.91250034
22.56,88.35,4/8/2023 5:00,45.63,34.70716826
22.56,88.36,4/8/2023 5:00,37.76,32.59780966
22.56,88.39,4/8/2023 5:00,200.48,76.16218522
22.57,88.36,4/8/2023 5:00,45.32,34.62408044
22.57,88.37,4/8/2023 5:00,45.39,34.6428422
22.57,88.42,4/8/2023 5:00,47.54,35.17040584
22.58,88.43,4/8/2023 5:00,48.13,35.32854073
22.59,88.36,4/8/2023 5:00,47.12,34.97304755
22.6,88.41,4/8/2023 5:00,37.82,32.48041287
22.46,88.37,4/8/2023 6:00,65.11,40.08240783
22.49,88.39,4/8/2023 6:00,48.51,35.63318894
22.5,88.35,4/8/2023 6:00,55.15,37.12879082
22.51,88.36,4/8/2023 6:00,41.61,33.49972914
22.51,88.37,4/8/2023 6:00,40.85,33.58011564
22.52,88.34,4/8/2023 6:00,48.98,35.47507512
22.54,88.34,4/8/2023 6:00,46.14,34.91367952
22.54,88.35,4/8/2023 6:00,48.5,35.54621908
22.56,88.35,4/8/2023 6:00,42.61,34.91216091
22.56,88.36,4/8/2023 6:00,41.66,34.65753693
22.56,88.39,4/8/2023 6:00,82.65,44.86210138
22.57,88.36,4/8/2023 6:00,47.39,36.19332153
22.57,88.37,4/8/2023 6:00,45.11,35.58222399
22.57,88.42,4/8/2023 6:00,43.38,34.33675042
22.58,88.43,4/8/2023 6:00,42.95,34.22149957
22.59,88.36,4/8/2023 6:00,49.78,34.86766236
22.6,88.41,4/8/2023 6:00,36.55,31.32168851
22.46,88.37,4/8/2023 7:00,57.81,38.97806625
22.49,88.39,4/8/2023 7:00,51.34,37.24394298
22.5,88.35,4/8/2023 7:00,56.07,38.72592166
22.51,88.36,4/8/2023 7:00,43.95,35.47745582
22.51,88.37,4/8/2023 7:00,36.25,33.19944219
22.52,88.34,4/8/2023 7:00,53.21,37.95936949
22.54,88.34,4/8/2023 7:00,51.99,38.55563387
22.54,88.35,4/8/2023 7:00,55.85,39.59021128
22.56,88.35,4/8/2023 7:00,47.1,38.07481137
22.56,88.36,4/8/2023 7:00,50.49,38.98341691
22.56,88.39,4/8/2023 7:00,44.04,36.02224279
22.57,88.36,4/8/2023 7:00,52,39.38813502
22.57,88.37,4/8/2023 7:00,53.01,39.6588405
22.57,88.42,4/8/2023 7:00,37.82,34.35512583
22.58,88.43,4/8/2023 7:00,39.87,34.90457756
22.59,88.36,4/8/2023 7:00,52,36.56358185
22.6,88.41,4/8/2023 7:00,41.02,33.62066478
22.46,88.37,4/8/2023 8:00,63.22,42.20241809
22.49,88.39,4/8/2023 8:00,50.4,38.76633458
22.5,88.35,4/8/2023 8:00,61.37,42.75507746
22.51,88.36,4/8/2023 8:00,45.34,38.45863295
22.51,88.37,4/8/2023 8:00,37.24,35.23912249
22.52,88.34,4/8/2023 8:00,59.52,42.25923078
22.54,88.34,4/8/2023 8:00,55.42,41.71417114
22.54,88.35,4/8/2023 8:00,58.45,42.5262876
